2017-03-12 18:16:08,110050_5..S08X011,5,2,503S,1489357500
2017-03-12 18:16:08,110550_5..N73X004,5,0,631N,0
2017-03-12 18:16:08,110550_5..N73X004,5,1,629N,1489357650
2017-03-12 18:16:08,110550_5..N73X004,5,2,626N,1489357860
2017-03-12 18:16:08,111250_5..S08X011,5,0,501S,0
2017-03-12 18:16:08,111250_5..S08X011,5,1,502S,1489358070
2017-03-12 18:16:08,111250_5..S08X011,5,2,503S,1489358220
2017-03-12 18:16:08,111750_5..N73X004,5,0,631N,0
2017-03-12 18:16:08,111750_5..N73X004,5,1,629N,1489358370
2017-03-12 18:16:08,111750_5..N73X004,5,2,626N,1489358580
2017-03-12 18:16:08,112450_5..S08X011,5,0,501S,0
2017-03-12 18:16:08,112450_5..S08X011,5,1,502S,1489358790
2017-03-12 18:16:08,112450_5..S08X011,5,2,503S,1489358940
2017-03-12 18:16:08,103650_6..N01R,6,0,601N,1489357065
2017-03-12 18:16:08,103800_6..S01R,6,0,639S,1489356943
2017-03-12 18:16:08,103800_6..S01R,6,1,640S,1489357063
2017-03-12 18:16:08,104450_6..N01R,6,0,606N,1489356994
2017-03-12 18:16:08,104450_6..N01R,6,1,604N,1489357054
2017-03-12 18:16:08,104450_6..N01R,6,2,603N,1489357144
2017-03-12 18:16:08,104600_6..S01R,6,0,632S,1489356961
2017-03-12 18:16:08,104600_6..S01R,6,1,633S,1489357021
2017-03-12 18:16:08,104600_6..S01R,6,2,634S,1489357081
2017-03-12 18:16:08,105250_6..N01R,6,0,613N,1489356942
2017-03-12 18:16:08,105250_6..N01R,6,1,612N,1489357032
2017-03-12 18:16:08,105250_6..N01R,6,2,611N,1489357122
2017-03-12 18:16:08,105400_6..S01R,6,0,629S,1489356948
2017-03-12 18:16:08,105400_6..S01R,6,1,630S,1489357068
2017-03-12 18:16:08,105400_6..S01R,6,2,631S,1489357188
2017-03-12 18:16:08,106050_6..N01R,6,0,617N,1489356969
2017-03-12 18:16:08,106050_6..N01R,6,1,616N,1489357089
